Transacao_ID;Cliente_Nome;Cliente_Email;Debito_Credito;Tipo_Transacao;Status;Tipo_Pagamento;Valor_Bruto;Valor_Desconto;Valor_Taxa;Valor_Liquido;Transportadora;Num_Envio;Data_Transacao;Data_Compensacao;Ref_Transacao;Parcelas;Codigo_Usuario;Codigo_Venda;Serial_Leitor;Recebimentos;Recebidos;Valor_Recebido;Valor_Tarifa_Intermediacao;Valor_Taxa_Intermediacao;Valor_Taxa_Parcelamento;Valor_Tarifa_Boleto;Bandeira_Cartao_Credito
5A954AD0-0C2D-4E03-A15B-72CF554D5250;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;27,5600;0,0000;0,6600;26,9000;;;18/10/2018 10:39:38;19/10/2018 00:00:00;;1;236115;500437;68918288;1;1;26,9000;0,0000;0,6600;0,0000;0,0000;;
81B35F12-F8AF-4A4B-A70E-A6A9DE1B405F;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;9,2000;0,0000;0,2200;8,9800;;;18/10/2018 10:20:46;19/10/2018 00:00:00;;1;236115;214683;68918288;1;1;8,9800;0,0000;0,2200;0,0000;0,0000;;
B7119E0C-3E2A-4EDC-B347-954E7D286E5C;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;12,7500;0,0000;0,4100;12,3400;;;18/10/2018 10:15:05;17/11/2018 00:00:00;;1;236115;79796;68918288;1;0;0,0000;0,0000;0,4100;0,0000;0,0000;MasterCard;
89C0CED8-99B2-4494-B143-B0787C2D1304;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;9,8500;0,0000;0,2400;9,6100;;;18/10/2018 08:49:18;19/10/2018 00:00:00;;1;236115;707738;68918288;1;1;9,6100;0,0000;0,2400;0,0000;0,0000;;
873AC170-18B2-4CB3-8C51-0EBDEFB13162;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;12,0000;0,0000;0,3800;11,6200;;;18/10/2018 08:33:04;17/11/2018 00:00:00;;1;236115;867548;68918288;1;0;0,0000;0,0000;0,3800;0,0000;0,0000;MasterCard;
6F3E5186-9F1F-43F2-8C64-60AE4A0E884C;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;17,2400;0,0000;0,5500;16,6900;;;18/10/2018 07:34:37;17/11/2018 00:00:00;;1;236115;687710;68918288;1;0;0,0000;0,0000;0,5500;0,0000;0,0000;MasterCard;
1C653793-9742-4BDA-9190-24C9035F5962;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;31,5000;0,0000;0,7500;30,7500;;;18/10/2018 07:30:51;19/10/2018 00:00:00;;1;236115;179714;68918288;1;1;30,7500;0,0000;0,7500;0,0000;0,0000;;
AEA23B22-DE6D-400B-A682-B798E0972BC8;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;8,3500;0,0000;0,2000;8,1500;;;17/10/2018 19:28:25;18/10/2018 00:00:00;;1;236115;779734;68918288;1;1;8,1500;0,0000;0,2000;0,0000;0,0000;;
4E7A525C-336F-47BD-AE72-BD2A633887DF;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;13,8000;0,0000;0,3300;13,4700;;;17/10/2018 19:24:50;18/10/2018 00:00:00;;1;236115;283145;68918288;1;1;13,4700;0,0000;0,3300;0,0000;0,0000;;
5F3D6B47-3FDD-47E9-98E1-BC836DC071A3;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;8,7500;0,0000;0,2100;8,5400;;;17/10/2018 19:03:18;18/10/2018 00:00:00;;1;236115;926253;68918288;1;1;8,5400;0,0000;0,2100;0,0000;0,0000;;
51DF168F-EF3F-4D30-807E-6601D3CCE8F3;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;5,9800;0,0000;0,1400;5,8400;;;17/10/2018 18:39:35;18/10/2018 00:00:00;;1;236115;592343;68918288;1;1;5,8400;0,0000;0,1400;0,0000;0,0000;;
62211712-ED63-4929-A13E-E0F4A858A589;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;18,8000;0,0000;0,4500;18,3500;;;17/10/2018 18:22:27;18/10/2018 00:00:00;;1;236115;257956;68918288;1;1;18,3500;0,0000;0,4500;0,0000;0,0000;;
BEB7F98E-8E5E-463E-80E6-DD05C73B1B70;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;65,9000;0,0000;1,5800;64,3200;;;17/10/2018 18:07:32;18/10/2018 00:00:00;;1;236115;723099;68918288;1;1;64,3200;0,0000;1,5800;0,0000;0,0000;;
962D8276-96BF-4A79-96A6-67856DD31567;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;42,4700;0,0000;1,3500;41,1200;;;17/10/2018 17:57:23;16/11/2018 00:00:00;;1;236115;246663;68918288;1;0;0,0000;0,0000;1,3500;0,0000;0,0000;MasterCard;
D6234CF7-BC0A-4474-9527-184DE29E1EF6;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;28,3700;0,0000;0,6800;27,6900;;;17/10/2018 17:24:22;18/10/2018 00:00:00;;1;236115;689969;68918288;1;1;27,6900;0,0000;0,6800;0,0000;0,0000;;
C1435856-3571-41C5-9A4F-0C975562684B;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;17,9000;0,0000;0,5700;17,3300;;;17/10/2018 15:46:32;16/11/2018 00:00:00;;1;236115;516598;68918288;1;0;0,0000;0,0000;0,5700;0,0000;0,0000;Visa;
DB7799EE-4CFB-42FD-ADAA-301FA7C34D40;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;16,6200;0,0000;0,5300;16,0900;;;17/10/2018 15:36:20;16/11/2018 00:00:00;;1;236115;117703;68918288;1;0;0,0000;0,0000;0,5300;0,0000;0,0000;MasterCard;
747157A0-9EEA-455F-83AC-0B3DD7F728A6;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;2,7500;0,0000;0,0700;2,6800;;;17/10/2018 14:39:50;18/10/2018 00:00:00;;1;236115;921358;68918288;1;1;2,6800;0,0000;0,0700;0,0000;0,0000;;
591D929A-954D-4182-8BD2-D969EBD3CE00;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;19,2000;0,0000;0,4600;18,7400;;;17/10/2018 13:14:13;18/10/2018 00:00:00;;1;236115;30009;68918288;1;1;18,7400;0,0000;0,4600;0,0000;0,0000;;
DE20C8FA-CE91-445A-B2DC-5D9EE61C4379;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;5,0000;0,0000;0,1200;4,8800;;;17/10/2018 12:09:44;18/10/2018 00:00:00;;1;236115;588620;68918288;1;1;4,8800;0,0000;0,1200;0,0000;0,0000;;
6D33AABB-C984-4481-B0D8-226321463C1F;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;8,7500;0,0000;0,2100;8,5400;;;17/10/2018 11:58:40;18/10/2018 00:00:00;;1;236115;252674;68918288;1;1;8,5400;0,0000;0,2100;0,0000;0,0000;;
F7C3DA46-321F-41F4-821F-4E4E598C879B;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;7,5500;0,0000;0,1800;7,3700;;;17/10/2018 11:53:10;18/10/2018 00:00:00;;1;236115;522239;68918288;1;1;7,3700;0,0000;0,1800;0,0000;0,0000;;
79E62532-163C-40FB-8F6B-CD02D830A7C2;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;4,6600;0,0000;0,1100;4,5500;;;17/10/2018 11:43:35;18/10/2018 00:00:00;;1;236115;412626;68918288;1;1;4,5500;0,0000;0,1100;0,0000;0,0000;;
4A2FF36B-D45E-4769-8F3E-B11596ED4B08;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;43,8800;0,0000;1,0500;42,8300;;;17/10/2018 11:18:47;18/10/2018 00:00:00;;1;236115;765781;68918288;1;1;42,8300;0,0000;1,0500;0,0000;0,0000;;
ED608E64-0FD7-4816-B7DC-DA52F4FD7D2E;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;15,9600;0,0000;0,3800;15,5800;;;17/10/2018 11:11:27;18/10/2018 00:00:00;;1;236115;517929;68918288;1;1;15,5800;0,0000;0,3800;0,0000;0,0000;;
471D5733-F756-470E-9BA5-7C6D14AA213D;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;5,2500;0,0000;0,1300;5,1200;;;17/10/2018 09:07:08;18/10/2018 00:00:00;;1;236115;359472;68918288;1;1;5,1200;0,0000;0,1300;0,0000;0,0000;;
1F3D8E3A-B633-4440-A98A-D36548F2CB11;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;13,9500;0,0000;0,3300;13,6200;;;17/10/2018 08:50:13;18/10/2018 00:00:00;;1;236115;870679;68918288;1;1;13,6200;0,0000;0,3300;0,0000;0,0000;;
19E222F7-A56E-4173-83A0-BA8963641BFC;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;47,0000;0,0000;1,1200;45,8800;;;17/10/2018 07:54:03;18/10/2018 00:00:00;;1;236115;346021;68918288;1;1;45,8800;0,0000;1,1200;0,0000;0,0000;;
1F239B00-1A1B-46FD-96A2-9A41D5BFB0EB;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;129,9700;0,0000;3,1100;126,8600;;;16/10/2018 19:42:41;17/10/2018 00:00:00;;1;236115;280170;68918288;1;1;126,8600;0,0000;3,1100;0,0000;0,0000;;
6F068E1D-5E75-4FC4-9B1D-14FB61B61642;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;22,7400;0,0000;0,5400;22,2000;;;16/10/2018 19:35:28;17/10/2018 00:00:00;;1;236115;335894;68918288;1;1;22,2000;0,0000;0,5400;0,0000;0,0000;;
9EEDF855-0860-489D-979E-232DB309B121;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;13,6000;0,0000;0,3300;13,2700;;;16/10/2018 19:31:00;17/10/2018 00:00:00;;1;236115;238949;68918288;1;1;13,2700;0,0000;0,3300;0,0000;0,0000;;
A5ED2C42-B1B9-4174-B840-D6BB326C806D;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;10,6000;0,0000;0,3400;10,2600;;;16/10/2018 19:20:46;15/11/2018 00:00:00;;1;236115;925109;68918288;1;0;0,0000;0,0000;0,3400;0,0000;0,0000;MasterCard;
2ACA7256-964C-467F-B24D-33FE3A7833BE;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;57,6000;0,0000;1,8400;55,7600;;;16/10/2018 19:17:38;15/11/2018 00:00:00;;1;236115;448624;68918288;1;0;0,0000;0,0000;1,8400;0,0000;0,0000;Visa;
3626A886-8CD8-4303-BE54-A8C44281BF28;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;32,6600;0,0000;0,7800;31,8800;;;16/10/2018 18:39:23;17/10/2018 00:00:00;;1;236115;934034;68918288;1;1;31,8800;0,0000;0,7800;0,0000;0,0000;;
203D6656-A3D5-40DD-A5F7-0B1FDD2CD8B8;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;36,2800;0,0000;1,1600;35,1200;;;16/10/2018 18:28:05;15/11/2018 00:00:00;;1;236115;430859;68918288;1;0;0,0000;0,0000;1,1600;0,0000;0,0000;Visa;
C338AEA4-7155-41FA-8998-FD1610639BED;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;17,1300;0,0000;0,4100;16,7200;;;16/10/2018 18:20:51;17/10/2018 00:00:00;;1;236115;248419;68918288;1;1;16,7200;0,0000;0,4100;0,0000;0,0000;;
B778EF28-E097-46DA-A405-B97F4DBD2D61;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;24,5400;0,0000;0,7800;23,7600;;;16/10/2018 18:18:59;15/11/2018 00:00:00;;1;236115;706432;68918288;1;0;0,0000;0,0000;0,7800;0,0000;0,0000;MasterCard;
453F35B7-3159-48C1-9E8C-1F8177A00C6A;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;14,4400;0,0000;0,3500;14,0900;;;16/10/2018 17:56:22;17/10/2018 00:00:00;;1;236115;573706;68918288;1;1;14,0900;0,0000;0,3500;0,0000;0,0000;;
6DEA14EC-2971-4EB4-8AFD-7819179C3FDA;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;17,8100;0,0000;0,4300;17,3800;;;16/10/2018 17:52:12;17/10/2018 00:00:00;;1;236115;227005;68918288;1;1;17,3800;0,0000;0,4300;0,0000;0,0000;;
81506AB2-C67B-42DA-9407-5992C7A82EAF;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;15,2600;0,0000;0,3600;14,9000;;;16/10/2018 17:48:27;17/10/2018 00:00:00;;1;236115;859924;68918288;1;1;14,9000;0,0000;0,3600;0,0000;0,0000;;
D9809DD9-7E39-4654-B611-CA7BF8F45C2B;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;33,3200;0,0000;1,0600;32,2600;;;16/10/2018 17:44:04;15/11/2018 00:00:00;;1;236115;409784;68918288;1;0;0,0000;0,0000;1,0600;0,0000;0,0000;MasterCard;
E69B9D6B-73FF-4306-A9A4-99C30BF93443;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;11,4000;0,0000;0,2700;11,1300;;;16/10/2018 17:42:46;17/10/2018 00:00:00;;1;236115;567259;68918288;1;1;11,1300;0,0000;0,2700;0,0000;0,0000;;
5863F21B-B1F8-4676-9642-08EA35026025;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;44,4800;0,0000;1,0600;43,4200;;;16/10/2018 17:09:36;17/10/2018 00:00:00;;1;236115;387280;68918288;1;1;43,4200;0,0000;1,0600;0,0000;0,0000;;
75CAF735-3E39-4424-9BB3-B210BFB9D2F0;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;28,5100;0,0000;0,9100;27,6000;;;16/10/2018 16:51:21;15/11/2018 00:00:00;;1;236115;199308;68918288;1;0;0,0000;0,0000;0,9100;0,0000;0,0000;MasterCard;
D502B226-1680-4BB9-9883-AA2259FD4373;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;50,0500;0,0000;1,2000;48,8500;;;16/10/2018 16:42:16;17/10/2018 00:00:00;;1;236115;335120;68918288;1;1;48,8500;0,0000;1,2000;0,0000;0,0000;;
C55DEC29-EF74-487B-846D-235E77AB6B78;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;19,8000;0,0000;0,4700;19,3300;;;16/10/2018 16:23:08;17/10/2018 00:00:00;;1;236115;363257;68918288;1;1;19,3300;0,0000;0,4700;0,0000;0,0000;;
1D9FD96A-80A5-4300-AF55-8F5423C33F27;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;10,0000;0,0000;0,2400;9,7600;;;16/10/2018 16:21:27;17/10/2018 00:00:00;;1;236115;362788;68918288;1;1;9,7600;0,0000;0,2400;0,0000;0,0000;;
F1452662-7A76-4508-9837-75EBF938FF32;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;40,8500;0,0000;1,3000;39,5500;;;16/10/2018 16:07:29;15/11/2018 00:00:00;;1;236115;129654;68918288;1;0;0,0000;0,0000;1,3000;0,0000;0,0000;Visa;
3A988255-337C-4619-8A87-CE27DA5EB062;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;13,6000;0,0000;0,4300;13,1700;;;16/10/2018 15:11:16;15/11/2018 00:00:00;;1;236115;928890;68918288;1;0;0,0000;0,0000;0,4300;0,0000;0,0000;MasterCard;
3A15320C-F80D-49F3-ACE5-F94F70F33053;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;10,4000;0,0000;0,2500;10,1500;;;16/10/2018 14:01:01;17/10/2018 00:00:00;;1;236115;55147;68918288;1;1;10,1500;0,0000;0,2500;0,0000;0,0000;;
2A470090-992D-41A3-A243-18B38B18A07E;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;32,4000;0,0000;0,7700;31,6300;;;16/10/2018 13:35:28;17/10/2018 00:00:00;;1;236115;293770;68918288;1;1;31,6300;0,0000;0,7700;0,0000;0,0000;;
E6BDB987-D8C2-46F5-A296-C22ECA259902;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;12,4500;0,0000;0,3000;12,1500;;;16/10/2018 12:00:35;17/10/2018 00:00:00;;1;236115;248287;68918288;1;1;12,1500;0,0000;0,3000;0,0000;0,0000;;
BF45A7F6-E917-4BE5-B1DE-05BE4CB8C677;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;4,5000;0,0000;0,1100;4,3900;;;16/10/2018 11:49:47;17/10/2018 00:00:00;;1;236115;782753;68918288;1;1;4,3900;0,0000;0,1100;0,0000;0,0000;;
036F35F7-31B4-47E1-AE7D-B29FF7F8985E;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;11,2500;0,0000;0,2700;10,9800;;;16/10/2018 11:17:23;17/10/2018 00:00:00;;1;236115;935021;68918288;1;1;10,9800;0,0000;0,2700;0,0000;0,0000;;
4E569A50-5459-4AFF-AEAF-7A2DE64D8725;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;4,2000;0,0000;0,1000;4,1000;;;16/10/2018 11:16:28;17/10/2018 00:00:00;;1;236115;404175;68918288;1;1;4,1000;0,0000;0,1000;0,0000;0,0000;;
A577EE52-8CA5-4521-B009-E62EC6106092;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;24,3800;0,0000;0,5800;23,8000;;;16/10/2018 10:45:21;17/10/2018 00:00:00;;1;236115;916555;68918288;1;1;23,8000;0,0000;0,5800;0,0000;0,0000;;
CA9CD267-7CF2-4B6F-96FD-D9C2AA621633;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;55,6400;0,0000;1,7700;53,8700;;;16/10/2018 09:58:25;15/11/2018 00:00:00;;1;236115;540965;68918288;1;0;0,0000;0,0000;1,7700;0,0000;0,0000;MasterCard;
EF741C59-0BD6-4093-BE66-6B60827E01C6;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;20,6100;0,0000;0,6600;19,9500;;;16/10/2018 08:35:16;15/11/2018 00:00:00;;1;236115;27893;68918288;1;0;0,0000;0,0000;0,6600;0,0000;0,0000;Hipercard;
07C15257-FCFD-439B-B2C8-EA2C43AA56B8;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;31,5500;0,0000;1,0100;30,5400;;;15/10/2018 18:55:50;14/11/2018 00:00:00;;1;236115;343605;68918288;1;0;0,0000;0,0000;1,0100;0,0000;0,0000;Visa;
03738EBB-DFCE-49B5-8E3D-449E8798A80F;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;26,2000;0,0000;0,8400;25,3600;;;15/10/2018 18:33:04;14/11/2018 00:00:00;;1;236115;64397;68918288;1;0;0,0000;0,0000;0,8400;0,0000;0,0000;MasterCard;
9BB93C72-E5A7-4A65-BF18-90774F9883F8;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;17,4500;0,0000;0,4200;17,0300;;;15/10/2018 18:22:56;16/10/2018 00:00:00;;1;236115;57916;68918288;1;1;17,0300;0,0000;0,4200;0,0000;0,0000;;
29D07A4B-DDA8-4233-8B9D-3ADB2E94F67E;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;18,3400;0,0000;0,4400;17,9000;;;15/10/2018 18:21:43;16/10/2018 00:00:00;;1;236115;765120;68918288;1;1;17,9000;0,0000;0,4400;0,0000;0,0000;;
3F6B31ED-DE48-41FA-BCD8-58122A25AD44;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;30,3500;0,0000;0,9700;29,3800;;;15/10/2018 17:49:56;14/11/2018 00:00:00;;1;236115;34616;68918288;1;0;0,0000;0,0000;0,9700;0,0000;0,0000;MasterCard;
F28F3FBF-8706-456D-9215-81B569A51C56;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;11,1000;0,0000;0,3500;10,7500;;;15/10/2018 17:44:05;14/11/2018 00:00:00;;1;236115;30385;68918288;1;0;0,0000;0,0000;0,3500;0,0000;0,0000;MasterCard;
2C667757-140A-46F1-95DB-CF212B5B284C;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;70,6500;0,0000;2,2500;68,4000;;;15/10/2018 17:39:01;14/11/2018 00:00:00;;1;236115;858203;68918288;1;0;0,0000;0,0000;2,2500;0,0000;0,0000;MasterCard;
7CD1C5CC-8345-4116-A2D8-5263A44E0545;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;11,0600;0,0000;0,3500;10,7100;;;15/10/2018 16:42:30;14/11/2018 00:00:00;;1;236115;472862;68918288;1;0;0,0000;0,0000;0,3500;0,0000;0,0000;MasterCard;
4FC3ED15-47DE-4225-AA89-427AADE2A80B;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;27,8500;0,0000;0,6700;27,1800;;;15/10/2018 16:14:06;16/10/2018 00:00:00;;1;236115;836104;68918288;1;1;27,1800;0,0000;0,6700;0,0000;0,0000;;
D7A50750-4C4C-4C95-9C81-D2D587B8DE62;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;50,2500;0,0000;1,6000;48,6500;;;15/10/2018 15:26:41;14/11/2018 00:00:00;;1;236115;933050;68918288;1;0;0,0000;0,0000;1,6000;0,0000;0,0000;Visa;
B5E1E100-36FC-41DC-B345-F5AB4A7FA8F1;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;25,2000;0,0000;0,8000;24,4000;;;15/10/2018 14:40:04;14/11/2018 00:00:00;;1;236115;907447;68918288;1;0;0,0000;0,0000;0,8000;0,0000;0,0000;Visa;
05EC71C1-D369-461F-92B1-4BCA03F754DB;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;22,7900;0,0000;0,5400;22,2500;;;15/10/2018 11:15:35;16/10/2018 00:00:00;;1;236115;860674;68918288;1;1;22,2500;0,0000;0,5400;0,0000;0,0000;;
7631E3DD-595B-4DB8-8297-94F7D1C73090;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;19,9000;0,0000;0,6300;19,2700;;;15/10/2018 10:23:54;14/11/2018 00:00:00;;1;236115;536200;68918288;1;0;0,0000;0,0000;0,6300;0,0000;0,0000;MasterCard;
732E604C-A328-4805-9A2D-6B9E13834A2E;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;9,1000;0,0000;0,2200;8,8800;;;15/10/2018 09:02:45;16/10/2018 00:00:00;;1;236115;354747;68918288;1;1;8,8800;0,0000;0,2200;0,0000;0,0000;;
D0BA9845-A0DE-4431-9534-3391B1CA9C0A;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;67,8800;0,0000;1,6200;66,2600;;;15/10/2018 08:32:27;16/10/2018 00:00:00;;1;236115;861316;68918288;1;1;66,2600;0,0000;1,6200;0,0000;0,0000;;
28BD16CD-A664-4C87-B8DB-C72DD29A8C74;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;16,1000;0,0000;0,3800;15,7200;;;15/10/2018 08:00:24;16/10/2018 00:00:00;;1;236115;347067;68918288;1;1;15,7200;0,0000;0,3800;0,0000;0,0000;;
00F5CC6F-C14B-4C3E-8902-D8E1A16560BC;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;16,8000;0,0000;0,5400;16,2600;;;14/10/2018 11:43:05;13/11/2018 00:00:00;;1;236115;629047;68918288;1;0;0,0000;0,0000;0,5400;0,0000;0,0000;MasterCard;
CD7DB5CD-9E7A-4F81-B6E1-A8A50A76A710;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;15,9500;0,0000;0,3800;15,5700;;;14/10/2018 11:41:36;15/10/2018 00:00:00;;1;236115;864468;68918288;1;1;15,5700;0,0000;0,3800;0,0000;0,0000;;
ADDA2CD1-6B8F-4116-B669-87E38930B3B4;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;68,5000;0,0000;2,1900;66,3100;;;14/10/2018 11:36:49;13/11/2018 00:00:00;;1;236115;283926;68918288;1;0;0,0000;0,0000;2,1900;0,0000;0,0000;MasterCard;
1E8B53B6-89A8-41D9-863F-C8016026E178;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;35,0000;0,0000;1,1200;33,8800;;;14/10/2018 11:35:54;13/11/2018 00:00:00;;1;236115;110275;68918288;1;0;0,0000;0,0000;1,1200;0,0000;0,0000;Visa;
F0B3D77F-8576-4389-8F85-0F7DA0C74150;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;11,9500;0,0000;0,2900;11,6600;;;14/10/2018 11:25:51;15/10/2018 00:00:00;;1;236115;197836;68918288;1;1;11,6600;0,0000;0,2900;0,0000;0,0000;;
632A2535-4917-4CE6-A4BE-F7097DDD57D2;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;22,1000;0,0000;0,7000;21,4000;;;14/10/2018 10:40:07;13/11/2018 00:00:00;;1;236115;752426;68918288;1;0;0,0000;0,0000;0,7000;0,0000;0,0000;MasterCard;
275AA173-C8E2-440E-9A04-8AC3A8856120;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;35,3500;0,0000;0,8400;34,5100;;;14/10/2018 10:34:05;15/10/2018 00:00:00;;1;236115;833855;68918288;1;1;34,5100;0,0000;0,8400;0,0000;0,0000;;
ADA758E8-9FD6-42A7-877E-FFD9A70161E7;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;23,3600;0,0000;0,5600;22,8000;;;14/10/2018 10:33:19;15/10/2018 00:00:00;;1;236115;909739;68918288;1;1;22,8000;0,0000;0,5600;0,0000;0,0000;;
D8A50497-3CBF-4BE0-9FB4-476BFDA271D0;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;16,9000;0,0000;0,4000;16,5000;;;14/10/2018 10:32:34;15/10/2018 00:00:00;;1;236115;587610;68918288;1;1;16,5000;0,0000;0,4000;0,0000;0,0000;;
0B39D6F6-0E45-451C-B6CB-C8F3AFA5FE2C;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;30,5500;0,0000;0,9700;29,5800;;;14/10/2018 10:09:56;13/11/2018 00:00:00;;1;236115;69032;68918288;1;0;0,0000;0,0000;0,9700;0,0000;0,0000;Hipercard;
59CFEBFC-3696-46F3-9386-9348E9DDB23E;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;55,0500;0,0000;1,3200;53,7300;;;14/10/2018 09:49:12;15/10/2018 00:00:00;;1;236115;684991;68918288;1;1;53,7300;0,0000;1,3200;0,0000;0,0000;;
DB86B717-F08D-4721-B065-A713CD9F4ECB;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;23,7100;0,0000;0,5700;23,1400;;;14/10/2018 09:20:55;15/10/2018 00:00:00;;1;236115;167043;68918288;1;1;23,1400;0,0000;0,5700;0,0000;0,0000;;
